# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.0,3.0,-0.00023028834129484464,0,3.0,-0.0006748886618437895,0.0,0.0,0.0
 0.0891576403924031,1.0119236272604153,2.9999999520754868,-0.00023028834129484464,0.2674729211772093,2.9999999999999996,-0.0006748886618437895,0.0,-0.012541901926394063,0.0
 0.1256853372264833,1.0236952059896562,2.9999998106386654,-0.0006884151325849334,0.37705601167944985,2.9999999999999987,-0.0006755787811814889,0.0,-0.016311826565097432,0.0
 0.15344006780708774,1.0353157816097147,2.999999579194613,-0.001141145484176759,0.4603202034212631,2.999999999999999,-0.0006757185152359913,0.0,-0.019292490282317585,0.0
 0.17660954966675324,1.0467863995425828,2.999999261248407,-0.001588142487800689,0.5298286490002596,3.0,-0.0006752518043002271,0.0,-0.02181432902444718,0.0
 0.19682158625687668,1.058108105210253,2.999998860305125,-0.002029054504231807,0.59046475877063,3.0000000000000027,-0.0006741450826803806,0.0,-0.02401357901189408,0.0
 0.21491384949913026,1.069281944034717,2.9999983798698437,-0.0024635144971036503,0.6447415484973907,3.0000000000000013,-0.0006723623327345252,0.0,-0.02596106492435478,0.0
 0.23138562542084157,1.0803089614379673,2.9999978234476408,-0.0028911393412266216,0.6941568762625248,3.000000000000005,-0.0006698017837669514,0.0,-0.02769787485191256,0.0
 0.246563315599724,1.0911902028419955,2.9999971945435933,-0.0033115291043424094,0.7396899467991721,3.0000000000000036,-0.0006664459962477443,0.0,-0.029249147502556038,0.0
 0.2606743993935394,1.1019267136687942,2.9999964966627792,-0.003724266275648645,0.7820231981806183,2.999999999999992,-0.0006622272201192062,0.0,-0.03063046674710125,0.0
 0.27388506037854593,1.1125195393403553,2.9999957333102754,-0.004128914987657114,0.8216551811356377,2.999999999999996,-0.0006570696211062448,0.0,-0.031851192400124705,0.0
 0.28632117795550943,1.122969725278671,2.9999949079911583,-0.004525020161311552,0.8589635338665281,2.999999999999991,-0.000650906888410198,0.0,-0.03291634776172551,0.0
 0.2980808806165339,1.1332783169057334,2.999994024210507,-0.004912106623676323,0.8942426418496016,2.999999999999995,-0.0006436453294546661,0.0,-0.03382775681829746,0.0
 0.30924247214209,1.1434463596435347,2.9999930854733976,-0.005289678227508004,0.9277274164262698,3.0,-0.0006352417878670504,0.0,-0.03458474742563862,0.0
 0.31986966010574086,1.1534748989140668,2.9999920952849073,-0.005657216839075655,0.9596089803172224,3.0000000000000053,-0.0006255622081191424,0.0,-0.03518461500720118,0.0
 0.330015131434892,1.163364980139322,2.9999910571501145,-0.006014181341858434,0.9900453943046756,2.999999999999989,-0.0006145689464890295,0.0,-0.03562292426428429,0.0
 0.33972307264009294,1.1731176487412927,2.9999899745740954,-0.006360006596173433,1.0191692179202787,3.0000000000000173,-0.0006020996126867425,0.0,-0.035893700560942536,0.0
 0.3490309925038641,1.1827339501419702,2.9999888510619273,-0.006694102284608885,1.0470929775115922,3.0000000000000058,-0.0005881235331483444,0.0,-0.035989562163276104,0.0
 0.3579710698597531,1.1922149297633473,2.9999876901186884,-0.007015851754353148,1.0739132095792592,3.0,-0.0005724425519919333,0.0,-0.03590179889488628,0.0
 0.36657116964763076,1.201561633027416,2.9999864952494555,-0.007324610807413486,1.0997135089428922,3.0,-0.0005549719306770762,0.0,-0.03562040740820203,0.0
 0.37485562201597533,1.2107751053561684,2.9999852699593057,-0.007619706375927764,1.124566866047926,3.0000000000000067,-0.0005356203774103023,0.0,-0.035134109564866296,0.0
 0.38284582879381646,1.2198563921715966,2.9999840177533166,-0.007900435176306371,1.1485374863814493,2.9999999999999862,-0.000514215339994143,0.0,-0.03443034321711475,0.0
 0.3905607419700001,1.2288065388956924,2.9999827421365657,-0.008166062284852617,1.1716822259100004,3.000000000000014,-0.0004906278805548555,0.0,-0.03349523613499302,0.0
 0.39801724577555453,1.2376265909504485,2.9999814466141297,-0.008415819640561135,1.1940517373266635,2.999999999999985,-0.00046462084225965867,0.0,-0.03231356119941677,0.0
 0.405230465133578,1.2463175937578566,2.999980134691087,-0.008648904445731445,1.215691395400734,3.0000000000000075,-0.00043613770809910004,0.0,-0.030868690985263514,0.0
 0.4122140171424716,1.2548805927399092,2.9999788098725135,-0.008864477554673497,1.2366420514274148,3.000000000000016,-0.0004049201773069334,0.0,-0.02914251597249202,0.0
 0.41898021797160145,1.263316633318598,2.999977475663487,-0.009061661670409503,1.2569406539148045,3.000000000000008,-0.0003707504820129171,0.0,-0.02711538129694001,0.0
 0.42554025448650995,1.2716267609159153,2.9999761355690855,-0.009239539561833095,1.27662076345953,2.9999999999999916,-0.00033356731306832924,0.0,-0.024765987504805534,0.0
 0.4319043277013201,1.2798120209538533,2.9999747930943856,-0.009397152119550752,1.2957129831039602,2.9999999999999827,-0.0002929181701112781,0.0,-0.022071291365439765,0.0
 0.4380817735254753,1.2878734588544039,2.9999734517444647,-0.0095334963262299,1.3142453205764257,2.999999999999991,-0.00024881807961895524,0.0,-0.01900639375302514,0.0
 0.44408116505922157,1.2958121200395594,2.9999721150244003,-0.009647523123998848,1.3322434951776647,3.0000000000000187,-0.00020077525671476738,0.0,-0.01554441727360522,0.0
 0.4499103997799197,1.303629049931312,2.9999707864392695,-0.009738135180883166,1.3497311993397592,3.0000000000000093,-0.00014864888741366559,0.0,-0.011656366326209673,0.0
