# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.0,3.0,-0.2251074822570252,0,3.0,-0.6713778789454521,0.0,0.0,0.0
 0.0891476808203606,1.0119208714876322,2.9999531642435593,-0.2251074822570252,0.2674430424610818,3.0,-0.6713778789454521,0.0,-12.47715085315599,0.0
 0.1256582605495736,1.0236840755602872,2.999813414575911,-0.6806554932745951,0.3769747816487208,2.9999999999999996,-0.6901922627584349,0.0,-16.66338355408019,0.0
 0.15339215056846914,1.0352904966326018,2.999581887399564,-1.1427959401061276,0.4601764517054074,3.0,-0.7095703533009455,0.0,-20.255207955388,0.0
 0.1765385351446932,1.0467410191192128,2.9992597191170294,-1.6116307731129313,0.5296156054340796,3.0000000000000013,-0.7295272962980691,0.0,-23.560520429901423,0.0
 0.19672618750053364,1.058036527434757,2.9988480461308153,-2.0872623688744576,0.590178562501601,3.0000000000000013,-0.75007838782947,0.0,-26.707378927824813,0.0
 0.21479351864380317,1.0691779059938717,2.998348004843433,-2.569793427932247,0.6443805559314095,3.0,-0.7712390486822372,0.0,-29.76447431421581,0.0
 0.23124042213300866,1.0801660392111934,2.997760731657391,-3.0593268643850906,0.6937212663990261,3.000000000000005,-0.7930247952437474,0.0,-32.77408340265945,0.0
 0.24639382295668386,1.0910018115013593,2.9970873629752,-3.55596568681415,0.7391814688700517,2.9999999999999982,-0.8154512076708128,0.0,-35.764679003918594,0.0
 0.26048166597670874,1.101686107279006,2.9963290351993686,-4.0598128702829355,0.7814449979301262,2.9999999999999942,-0.838533894318311,0.0,-38.75673074142842,0.0
 0.2736705583029285,1.112219810958771,2.995486884732408,-4.570971218947927,0.8210116749087856,3.0,-0.8622884529202341,0.0,-41.76571402436664,0.0
 0.28608677127178683,1.1226038069552906,2.9945620479768262,-5.089543219070896,0.8582603138153605,3.0,-0.8867304276594355,0.0,-44.803810161118165,0.0
 0.29782880082012264,1.132838979683202,2.9935556613351344,-5.615630881860773,0.8934864024603679,3.0,-0.9118752627739503,0.0,-47.88093063613046,0.0
 0.3089752987498605,1.142926213557142,2.9924688612098422,-6.149335576070324,0.9269258962495815,3.0,-0.9377382516843114,0.0,-51.00536569693894,0.0
 0.31959030496281204,1.1528663929917478,2.9913027840034587,-6.690757849837196,0.9587709148884362,3.0000000000000107,-0.9643344819299262,0.0,-54.18421157246192,0.0
 0.32972682583828855,1.162660402401656,2.9900585661184937,-7.239997241562691,0.9891804775148658,3.0000000000000053,-0.9916787760033551,0.0,-57.423660869545884,0.0
 0.3394293566345555,1.1723091262015035,2.9887373439574576,-7.7971520795838485,1.0182880699036665,2.9999999999999885,-1.019785627194602,0.0,-60.729204954856314,0.0
 0.34873570588149133,1.1818134488059275,2.9873402539228593,-8.36231927038249,1.046207117644474,3.0,-1.0486691310564897,0.0,-64.10577775185925,0.0
 0.35767834451474795,1.1911742546295647,2.985868432417209,-8.935594075121228,1.0730350335442438,2.9999999999999876,-1.0783429121279067,0.0,-67.55785937332766,0.0
 0.3662854230207607,1.2003924280870522,2.984323015843017,-9.51706987444563,1.098856269062282,2.9999999999999933,-1.1088200456795756,0.0,-71.08955145870992,0.0
 0.3745815514227751,1.2094688535930265,2.982705140602792,-10.106837921388696,1.1237446542683251,2.9999999999999933,-1.140112974772828,0.0,-74.70463211424936,0.0
 0.3825884064738249,1.218404415562125,2.981015943099044,-10.704987082369492,1.1477652194214745,2.9999999999999862,-1.1722334225161437,0.0,-78.40659582630705,0.0
 0.3903252107263702,1.227199998408984,2.9792565597342833,-11.311603566386065,1.1709756321791103,2.999999999999986,-1.205192299388191,0.0,-82.19868205968667,0.0
 0.39780911509850714,1.2358564865482413,2.9774281269110188,-11.926770642436447,1.193427345295521,3.0000000000000075,-1.2389996061234225,0.0,-86.08389520023829,0.0
 0.40505550771958204,1.244374764394533,2.975531781031761,-12.55056834540884,1.2151665231587458,3.0000000000000075,-1.2736643319708183,0.0,-90.06501775620127,0.0
 0.4120782657352666,1.2527557163624967,2.973568658499019,-13.183073170788976,1.2362347972057997,3.000000000000008,-1.3091943487737572,0.0,-94.14461819982678,0.0
 0.41888996246229643,1.2610002268667688,2.971539895715303,-13.824357758448206,1.2566698873868891,3.000000000000008,-1.3455963010890672,0.0,-98.32505454735906,0.0
 0.42550203921876756,1.2691091803219865,2.9694466290831234,-14.474490566199554,1.2765061176563026,3.000000000000017,-1.3828754927551663,0.0,-102.60847443849379,0.0
 0.43192494893462297,1.2770834611427864,2.9672899950049882,-15.133535533599657,1.2957748468038688,2.9999999999999916,-1.421035770181168,0.0,-106.99681237112223,0.0
 0.4381682770150762,1.2849239537438057,2.9650711298834085,-15.801551736795272,1.3145048310452285,3.0,-1.4600794034898308,0.0,-111.49178460579873,0.0
 0.4442408437159165,1.292631542539681,2.9627911701208935,-16.478593035409702,1.3327225311477495,3.0000000000000275,-1.5000069651978865,0.0,-116.09488210874731,0.0
 0.45015079137647873,1.3002071119450496,2.9604512521199533,-17.16470771233154,1.350452374129436,2.999999999999972,-1.5408172081820022,0.0,-120.80736193502543,0.0
 0.4559056591617908,1.3076515463745484,2.958052512283097,-17.85993810775996,1.3677169774853724,3.0,-1.5825069431811747,0.0,-124.37808785587298,0.0
